sample,video,frame,group,split,stage,initialization,step,lambda,quantized,code_domain,code_l2,code_rms,residual_l2,gradient_l2,R_est_bpp,estimated_symbol_bits,elapsed_seconds,symbol_nonzero_fraction,diagnostic_container_bits,actual_frame_packet_bits,actual_frame_share_bits,R_actual_bpp,zero_grid_skip,roundtrip_exact,diagnostic_stream,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected,nondominated_psnr_lpips
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,network_train6,Train2,B6q_lambda3,ZERO_START,0,0.18864966852870935,True,z = u/delta,0.0,0.0,0.0,0.00011581176984428961,0.0010046811075881124,2083.30674469471,0.436535120010376,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda3/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_000.orc,0.014933942283403598,18.258255314628165,0.7864553587050874,0.3857608735561371,0.015319703156959736,0.015324652299498297,0.0,0.0,0.0,-0.6179713148808368,-0.034848638577891444,0.06409516930580139,-0.5905390812764644,-0.03359375277454313,0.06276246905326843,False,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,network_train6,Train2,B6q_lambda3,ZERO_START,25,0.18864966852870935,True,z = u/delta,0.0,0.0,0.0,0.00011581176330145934,0.0010046811075881124,2083.30674469471,2.4113725423812866,0.0,816,8,54.4,2.6234567901234566e-05,True,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda3/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_025.orc,0.014933942283403598,18.258255314628165,0.7864553587050874,0.3857608735561371,0.015319703156959736,0.015324652299498297,0.0,0.0,0.0,-0.6179713148808368,-0.034848638577891444,0.06409516930580139,-0.5905390812764644,-0.03359375277454313,0.06276246905326843,False,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,network_train6,Train2,B6q_lambda3,ZERO_START,50,0.18864966852870935,True,z = u/delta,283.8009218042936,4.443075776655142,27.916937378658623,9.026440880805306e-05,0.0021790030878037214,4518.380802869797,7.580363631248474,0.24142158031463623,5432,4624,4670.4,0.0022523148148148146,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda3/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_050.orc,0.01441609339753113,18.411524126926345,0.7926853054668648,0.3801742494106293,0.014796267646941759,0.015221166090178874,0.15326881229817957,0.00622994676177735,-0.0055866241455078125,-0.4647025025826572,-0.028618691816114095,0.05850854516029358,-0.4372702689782848,-0.02736380601276578,0.05717584490776062,False,True
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,network_train6,Train2,B6q_lambda3,ZERO_START,100,0.18864966852870935,True,z = u/delta,270.222442966894,4.23049644455601,25.126744109602996,7.625133164410068e-05,0.0020658380817621946,4283.721846342087,19.15053690224886,0.21813726425170898,5200,4392,4438.4,0.002140432098765432,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda3/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_100.orc,0.014191600693842002,18.47968616995204,0.7948059510362778,0.3826046586036682,0.01457420535244567,0.014977997158385978,0.22143085532387374,0.008350592331190398,-0.003156214952468872,-0.39654045955696304,-0.026498046246701046,0.06093895435333252,-0.36910822595259063,-0.02524316044335273,0.05960625410079956,True,True
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,network_train6,Train2,B6q_lambda3,ZERO_START,150,0.18864966852870935,True,z = u/delta,281.0504271597719,4.400015112682666,29.313790856342038,0.00012316746026436932,0.0021401401609182358,4437.794637680054,30.71163386106491,0.22867648303508759,5384,4576,4622.4,0.0022291666666666666,False,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_3_code_optimization_diagnosis/results_v1/optimizations/B6q_lambda3/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_150.orc,0.014168668106967116,18.486709726869776,0.7937203324527143,0.3904085159301758,0.014559076622897292,0.014979608175659206,0.22845441224161078,0.007264973747626913,0.004647642374038696,-0.389516902639226,-0.02758366483026453,0.06874281167984009,-0.3620846690348536,-0.026328779026916216,0.06741011142730713,False,True
